Código,Descrição,Cadastro,Pis Compra,Cofins Compra,Pis Venda,Cofins Venda,Carga Trib Nacional,Carga Trib Estadual,ICMS: Tributação,ICMS: Al. ICMS Int,ICMS: Cálculo ICMS,ICMS: Descreição Cálculo ICMS,ICMS: Pauta Fiscal,CSOSN: Origem Merc,CSOSN: Trib/Isento,CSOSN: Subst. Trib,CST ICMS Não Trib/Isento: Pessoa Física,CST ICMS Não Trib/Isento: Pessoa Jurídica,IPI: CST IPI Entr,IPI: CST IPI Saída,IPI: Tipo Item,IPI: Gên. Item,IPI: Combustível,IPI: Código ANP,IPI: Cód. WFiscal,IPI: Clas. IPI(NCM),IPI: Cód. Selo,IPI: Classe Enq,IPI: Cód. Reduz,PIS/COFINS: CST PIS Entr,PIS/COFINS: CST PIS Saída,PIS/COFINS: CST Cofins Entr,PIS/COFINS: CST Cofins Saída
002196,CAIXA ARQ. D. OFICIO PAPELAO GE,16/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","12,11 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48191000,,,,99,99,99,99
002197,BOBINA CUPOM F. 79 MM 40 MTS TERMICA PRIMUS,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000005108,48119010,,,,,99,,99
002198,EXTRATOR GRAMPO ESPATULA  INOX CARBRINK,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,500,500,03,53,00,83,,,000005088,83059000,,,,,99,,99
002199,PALITO DE PICOLE QUADRADO C/100 ESTILUS,16/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","5,60 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,44,,,,44219900,,,,99,99,99,99
002200,ENVELOPE KRAFT 229X324 MM CELUCAT,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","12,96 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48171000,,,,,99,,99
002201,ENVELOPE KRAFT 185X250 MM CELUCAT,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","12,96 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000003128,48171000,,,,,99,,99
002202,PAPEL NACARADO 90CM,16/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,,39232910,,,,,99,,99
002203,"ETIQUETA ADESIVA 279,4X215,9 C/100 FLS POLIFIX",16/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,48,,,,48219000,,,,,99,,99
002204,ALCOOL EM GEL 70 INPM 1000GRS,17/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","5,63 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,29,,,000005912,29269021,,,,99,99,99,99
002205,DIARIO PROFESSOR DIMESC,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,49,,,,49019900,,,,,99,,99
002206,LIVRO SECRETARIA DIMESC,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,49,,,,49019900,,,,,99,,99
002207,GRAMPO P/ GRAMPEADOR 26/6 C/5.000 COB. BACCHI,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,83,,,000004341,83052000,,,,,99,,99
002208,LIMPA ALUMINIO 500 ML Q OTIMO,19/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","15,12 %","18,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,34,,,,34029039,,,,99,99,99,99
002209,CANETA ELETROCARDIOGRAFO DIXTAL,20/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","8,90 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,96,,,,96081000,,,,,99,,99
002210,CLIPS NEW N 5 C/ 100 UND TOP,20/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","6,77 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,83,,,,83059000,,,,99,99,99,99
002211,PRENDEDOR BINDER CLIPS 15MM BRW,23/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","6,77 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,83,,,,83051000,,,,99,99,99,99
002212,ALFINETE P/ MAPA C/50 UN BRW,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","6,77 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,041,102,03,53,00,83,,,000005498,83059000,,,,,99,,99
002213,GRAMPO TRILHO METAL C/50 BRW,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,83,,,000004420,83052000,,,,,99,,99
002214,"LAPISEIRA 0,5 MM BRW",10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","8,90 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,96,,,000003535,96084000,,,,,99,,99
002215,"LAPISEIRA 0,7 MM BRW",10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","8,90 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,96,,,000003561,96084000,,,,,99,,99
002216,PAPEL CONTACT COLORIDO 10M POLIFIX,23/12/2019,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,39,,,000005927,39199090,,,,99,99,99,99
002217,LAPIS COR SEXTAVADO MEIO C/12 CORES LEO E LEO,06/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,96,,,,96091000,,,,99,99,99,99
002218,"ETIQUETA ADESIVA 35,0 x 74,25 C/ 100 FLS POLIFIX",06/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,000005928,48219000,,,,99,99,99,99
002219,BARBANTE TIPO CORDONET EXTRA FORTE 183 M CORRENTE,06/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,54,,,,54011012,,,,99,99,99,99
002220,GRAMPEADOR 16 CM P/20 FLS ADECK GE302,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","20,87 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,84,,,,84729040,,,,,99,,99
002221,CANETA CORRETIVA 8 ML JOCAR,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","6,92 %","0,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,38,,,000003311,38249929,,,,99,99,99,99
002222,"ETIQUETA ADESIVA 50,8X101,6 POLIFIX",08/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,,102,102,03,53,00,48,,,,48219000,,,,99,99,99,99
002223,SABONETE LIQUIDO ERVA DOCE 800 ML DOMUS,09/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,102,500,060,,,,00,34,,,000005931,34013000,,,,99,99,99,99
002224,CADERNO BROCHURAO S/P C. FLEX. 60 FLS 3B,09/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,48,,,,48202000,,,,99,99,99,99
002225,PINCEL P/ PINTURA CHATO N° 16 LEO E LEO,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,96,,,000004146,96033000,,,,,99,,99
002226,FITILHO PLASTICO BRANCO ROLO,09/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,,000006,Cálculo ICMS Tributado Simples,,0,102,202,000,,,,00,54,,,000005933,54050000,,,,99,99,99,99
002227,SUPORTE P/ GABINETE ACRINIL,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","8,96 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,000004333,94037000,,,,,99,,99
002229,PAPEL CELOFANE CORES RST,13/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Tributado,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,,39202019,,,,99,99,99,99
002230,AGENDA EXECUTIVA PERMANENTE FORONI,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","21,24 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000004203,48201000,,,,,99,,99
002231,MALETA MONTADA DELLO,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,42,,,000004779,42021210,,,,,99,,99
002232,EVA TAM 40X60 CM CORES BOTO,13/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,64,,,,64062000,,,,99,99,99,99
002233,CARREGADOR DE PILHAS MULTILASER,20/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,,500,03,53,00,85,,,,85044010,,,,,99,,99
002234,CANETA ESF SILVER G1058 GOLLER,20/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","20,87 %","18,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,,500,160,,,,00,96,,,000005934,96081000,,,,99,99,99,99
002235,PALITO DE PICOLE ARREDONDADO C/50 ESTILUS,20/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","5,60 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,44,,,,44219900,,,,99,99,99,99
002236,ETIQUETA 100MM X 30MM X 1C FACIS,27/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48219000,,,,99,99,99,99
002237,QUADRO CORTICA ALUM. 120X180 CM CORTIARTE,28/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","13,45 %","5,60 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,,500,03,53,00,96,,,,96100000,,,,,99,,99
002238,PROTET PORTA PORTIFOLIO,28/01/2020,"0,00 %","0,00 %","0,00 %","0,00 %","17,24 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,101,,0,,,,00,39,,,000005936,39269069,,,,99,99,99,99
002239,GRAMPEADOR 13 CM P/20 FLS CLASSE GW978,05/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,90 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,102,102,03,53,00,84,,,,84729040,,,,,99,,99
002240,"TESOURA INOX 21 CM 8"" C.  BRW TE2101",05/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","10,09 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,82,,,,82130000,,,,,99,,99
002241,PAPEL A4 75G 210X297MM C/ 500FLS,10/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,48,,,,48025610,,,,99,99,99,99
002242,PAPEL 60 KG TAM. A3 C/50 MILPEL,18/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48025610,,,,,99,,99
002243,PAPEL CARTAO LARANJA MILPEL,18/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","16,02 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,73,,,,73170090,,,,,99,,99
002244,ENVELOPE KRAFT 242X336 MM CELUCAT,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","12,96 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48171000,,,,,99,,99
002245,ENVELOPE KRAFT 240X340 MM FORONI,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000002587,48171000,,,,,99,,99
002246,ENVELOPE KRAFT 260X360 MM FORONI,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000002588,48171000,,,,,99,,99
002247,ENVELOPE KRAFT 310X410 MM FORONI,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","12,96 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000004330,48171000,,,,,99,,99
002248,FITILHO ROLO 1KG,19/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,102,102,03,53,00,39,,,,39219090,,,,,99,,99
002249,BACIA PLASTICA ARQPLAST,19/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,39,,,,39249000,,,,99,99,99,99
002250,CADERNO ESPIRAL C/P C. DURA 400 FLS MAXIMA,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48202000,,,,,99,,99
002251,ESTOJO ESCOLAR C/ ZIP KIT,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,060,060,03,53,00,42,,,000004332,42029200,,,,,99,,99
002252,CAIXA ORGANIZADORA PLASTICA SANREMO,19/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,39,,,,39249000,,,,99,99,99,99
002253,PASTA SUSPENSA PP DELLO,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","21,24 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,000004113,48209000,,,,,99,,99
002254,ENVELOPE KRAFT 260X360 MM CELUCAT,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","12,96 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48171000,,,,,99,,99
002255,VERNIZ BRILHANTE 100 ML ACRILEX,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","13,29 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,32,,,,32100020,,,,,99,,99
002256,CHA MATE LEAO ORIGINAL 250 G,19/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","7,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,,,03,53,00,09,,,,09012100,,,,99,99,99,99
002257,PAPELEIRA ACRILICA 02 ANDARES CARBRINK,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","17,24 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,,39261000,,,,,99,,99
002258,PAPELEIRA ACRILICA 03 ANDARES CARBRINK,10/06/2016,"0,00 %","0,00 %","0,00 %","0,00 %","17,24 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,,39261000,,,,,99,,99
002259,MARGARINA QUALY SADIA 500 G,19/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","7,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,15,,,,15171000,,,,99,99,99,99
002260,MOLHA DEDO ESPUMA AMBEX,21/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,34,,,,34042020,,,,99,99,99,99
002261,FITA ADESIVA CREPE 18MMX50M 3M,21/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48114110,,,,99,99,99,99
002262,PEDRA AFIAR DUPFACE 8 CARB.R108 EN,24/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","0,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,,500,060,,,,00,68,,,000005937,68043000,,,,99,99,99,99
002264,REGUA T MADEIRA C/B ACRIL.  60CM TRIDENT,24/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","7,88 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,102,500,010,,,,00,90,,,000005940,90172000,,,,99,99,99,99
002265,ETIQUETA USO MANUAL TP-12 AZUL PIMACO,28/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48211000,,,,99,99,99,99
002266,ETIQUETA USO MANUAL TP-12 VERMELHO PIMACO,28/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48211000,,,,99,99,99,99
002267,ETIQUETA USO MANUAL TP-12 VERDE PIMACO,28/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48211000,,,,99,99,99,99
002268,ETIQUETA USO MANUAL TP-12 AMARELO PIMACO,28/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48211000,,,,99,99,99,99
002269,FLANELA BRANCA 28X48 INTEXTIL,28/02/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,63,,,,63071000,,,,99,99,99,99
002270,PASTA REGIST. AZ OFICIO LL ECONOMIC CHIES REF 2513,02/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","12,11 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48203000,,,,,99,,99
002271,CAIXA ARQ. OFICIO PAPELAO CLIPSBOX,03/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","12,11 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48191000,,,,99,99,99,99
002272,QUADRO BRANCO ALUM. 60X40 CM CORTIARTE,04/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","18,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,,,500,03,53,00,96,,,,96100000,,,,99,99,99,99
002273,CADERNO DE MUSICA  ESPIRAL C. DURA 96 FLS,05/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","13,45 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48202000,,,,,99,,99
002274,ESPONJA DE LIMPEZA JEITOSA,05/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","0,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,68,,,,68053090,,,,99,99,99,99
002275,ENVELOPE KRAFT 370X470 MM CELUCAT,09/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,48,,,,48171000,,,,99,99,99,99
002276,ALFABETO MOVEL GIGANTE FALCAO,09/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","5,63 %","18,00 %",Tributado,,000006,Cálculo ICMS Tributado Simples,,0,102,500,000,,,,00,40,,,000005939,40029990,,,,99,99,99,99
002277,PAPEL VEGETAL A4 63G C/ 50 FLS OFF PAPER,09/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Tributado,,000006,Cálculo ICMS Tributado Simples,,0,102,202,100,,,,00,48,,,000005942,48063000,,,,99,99,99,99
002278,ADOÇANTE DIETETICO LIQ. C/ 100 ML ZERO CALL,11/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","7,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,,,03,53,00,21,,,,21069090,,,,99,99,99,99
002279,"PANELA PRESSAO  6,0L ETERNA NIGRO",13/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","6,93 %","18,00 %",Tributado,,000006,Cálculo ICMS Tributado Simples,,0,102,202,000,,,,00,76,,,000005944,76151000,,,,99,99,99,99
002280,PORTA PAPEL TOALHA PLAS.INTER. PREMISSE,13/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","5,63 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,102,500,070,,,,00,39,,,000005946,39259090,,,,99,99,99,99
002281,SABONETEIRA PLAST.SAB.LIQ.800ML C/ RESER. KF-LINE,13/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","5,63 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,900,500,070,,,,00,39,,,000005948,39259090,,,,99,99,99,99
002282,PAPEL COPIATIVO 65G CF 66X96CM C/ 250 FL. SUZANO,13/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,48,,,,48092000,,,,99,99,99,99
002283,BEBEDOURO COLUN BC IBBL GFN 127,16/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","7,88 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,102,500,070,,,,00,84,,,000005950,84186931,,,,99,99,99,99
002284,PAPEL FANTASIA MARROM MILPEL,16/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","14,79 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48102290,,,,,99,,99
002285,PORTA COPO PLASTICO SIMPLES PREMISSE,17/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","5,63 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,102,500,070,,,,00,39,,,,39259090,,,,99,99,99,99
002286,LIXEIRA P/COPO DESCARTAVEL 200ML PREMISSE,17/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","5,63 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,102,500,070,,,,00,39,,,,39259090,,,,99,99,99,99
002287,"SACO BD LISO 25X35X0,06 VIRGEM C/1KG PLASTPAN",17/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,39,,,,39232910,,,,99,99,99,99
002288,AÇUCAR CRISTAL PCT.C/ 1 KG DELTA,19/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","4,20 %","7,00 %",Tributado,1,000003,Cálculo Tributados,,0,102,500,,,03,53,00,17,,,,17011400,,,,99,99,99,99
002289,ALCOOL GEL 70% 480G Q-OTIMO,19/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","18,26 %","27,00 %",Sub.Trib.,,000004,Cálculo Substituição Tributária,,0,102,500,,,03,53,00,22,,,,22072019,,,,99,99,99,99
002290,RIBBON 110 MM X 74 M AZSO EXTERNO FACISLITO,19/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,90 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,102,102,03,53,00,96,,,,96121019,,,,,99,,99
002291,COPO PLASTICO 200 ML C/100 COPOBRAS,19/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","6,92 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,,39241000,,,,,99,,99
002292,FICHARIO ACRILICO ASFORA 5X8 ASFORA,19/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","22,54 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,39,,,,39261000,,,,,99,,99
002293,"ALCOOL GEL 70% 4,50 KG Q-OTIMO",23/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","18,26 %","27,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,102,500,010,,,,00,22,,,000005952,22072019,,,,99,99,99,99
002294,PASTA REGIST. AZ PT LL CANTONEIRA POLYCART,24/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","12,11 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,900,500,010,,,,00,48,,,000005954,48209000,,,,99,99,99,99
002295,"SACO PLASTICO TRANSP 15X25X0,10 PLASTIPAN",25/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,11 %","18,00 %",Tributado,,000003,Cálculo Tributados,,0,102,500,,,03,53,00,39,,,,39232990,,,,99,99,99,99
002296,PASTA CARTOLINA A/E AM DELLO,25/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","12,11 %","18,00 %",Sub.Trib.,,000007,Cálculo ICMS ST Simples,,0,900,500,010,,,,00,48,,,000005956,48209000,,,,99,99,99,99
002297,PAPEL COLORSET CORES TAM. A4 C/50 MINASPEL,30/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","9,63 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48025610,,,,,99,,99
002298,PAPEL COLORSET TAM. 48X66 CM MINASPEL,30/03/2020,"0,00 %","0,00 %","0,00 %","0,00 %","8,20 %","18,00 %",Sub.Trib.,1,000004,Cálculo Substituição Tributária,,0,102,500,500,500,03,53,00,48,,,,48025691,,,,,99,,99
